,Birth date,Gender,Wave id,Level,Life status,day_00,day_01,day_02,day_03,day_04,day_05,day_06,day_07,day_08,day_09,day_10,day_11,day_12,day_13,evalexpr,match_n_match,bsq,rush_00,rush_01,rush_02,exam_00,exam_01,exam_02,exam_final,Memory entrance game,Logic entrance game,contract_status
233,18,1,4,5.018867924528302,2,10,0.0,10.0,40.0,20.0,2.0,0.0,60.0,1.0,23.0,20.0,0.0,35.0,30.0,100.0,0.0,0.0,120.0,0.0,0.0,0.0,17.0,44.0,26.0,15,16,1
234,26,0,1,8.62987012987013,0,0,0.0,0.0,30.0,40.0,10.0,100.0,20.0,0.0,19.0,20.0,46.0,0.0,0.0,50.0,100.0,0.0,120.0,0.0,0.0,100.0,80.0,65.0,72.0,7,15,1
235,30,1,2,5.278301886792453,0,67,0.0,0.0,25.0,60.0,0.0,20.0,0.0,0.0,12.0,50.0,9.0,0.0,30.0,0.0,100.0,0.0,120.0,0.0,0.0,0.0,64.0,32.0,40.0,8,13,1
236,23,1,3,9.859598853868194,0,40,0.0,0.0,57.0,0.0,35.0,100.0,20.0,20.0,21.0,65.0,5.0,0.0,70.0,68.0,0.0,0.0,120.0,0.0,100.0,0.0,64.0,80.0,85.0,9,14,1
237,31,1,2,2.648275862068965,0,0,0.0,0.0,20.0,50.0,10.0,20.0,0.0,0.0,15.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,36.0,8,12,1
238,19,1,1,5.306603773584905,0,100,10.0,35.0,30.0,65.0,10.0,70.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,75.0,32.0,65.0,27.0,7,10,0
239,26,1,2,8.821428571428571,1,62,0.0,0.0,5.0,0.0,5.0,70.0,0.0,0.0,0.0,20.0,33.0,17.0,0.0,0.0,53.0,0.0,120.0,0.0,0.0,55.0,48.0,43.0,35.0,8,15,1
240,24,1,2,7.724264705882352,1,92,0.0,80.0,80.0,85.0,70.0,100.0,40.0,0.0,21.0,55.0,5.0,0.0,60.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,75.0,80.0,45.0,10,20,1
241,23,1,3,4.026737967914438,2,0,0.0,0.0,65.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,45.0,7,16,1
242,19,0,3,4.1283422459893035,2,40,0.0,0.0,10.0,0.0,7.0,20.0,10.0,0.0,0.0,17.0,25.0,35.0,30.0,0.0,100.0,0.0,120.0,0.0,0.0,0.0,16.0,22.0,36.0,7,13,1
243,22,1,1,7.768382352941178,0,82,40.0,40.0,65.0,0.0,1.0,20.0,60.0,20.0,22.0,50.0,13.0,0.0,0.0,0.0,60.0,-42.0,100.0,0.0,0.0,80.0,33.0,64.0,40.0,10,16,1
244,24,1,3,2.7379310344827585,1,50,0.0,15.0,0.0,0.0,10.0,25.0,15.0,0.0,0.0,30.0,17.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,11.0,0.0,18.0,7,10,0
245,28,1,1,6.729166666666668,0,0,0.0,0.0,0.0,50.0,15.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,55.0,16.0,22.0,22.0,8,10,0
246,25,1,1,4.74331550802139,0,100,0.0,0.0,10.0,10.0,20.0,100.0,20.0,1.0,45.0,50.0,0.0,20.0,0.0,0.0,100.0,0.0,120.0,0.0,0.0,0.0,43.0,43.0,27.0,8,10,0
247,28,1,2,8.512987012987013,2,20,0.0,0.0,30.0,20.0,5.0,0.0,0.0,0.0,13.0,10.0,21.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,17.0,32.0,18.0,9,7,1
248,24,0,2,5.6415094339622645,1,57,0.0,50.0,30.0,50.0,1.0,100.0,0.0,0.0,19.0,20.0,5.0,0.0,40.0,65.0,0.0,0.0,120.0,0.0,0.0,100.0,75.0,70.0,58.0,9,14,1
249,22,1,1,7.169117647058822,0,0,0.0,80.0,80.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,13.0,120.0,0.0,0.0,0.0,27.0,48.0,31.0,6,7,1
250,30,1,1,8.21103896103896,0,45,0.0,0.0,10.0,45.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,48.0,27.0,36.0,7,10,1
251,23,1,1,2.2827586206896546,0,82,85.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,16.0,12.0,31.0,9,15,0
252,19,1,2,9.29512893982808,2,0,0.0,0.0,0.0,0.0,5.0,20.0,10.0,20.0,13.0,40.0,0.0,35.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,49.0,60.0,35.0,8,10,1
253,30,1,1,0.9646017699115044,0,5,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,22.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,55.0,0.0,16.0,22.0,8,12,0
254,26,1,2,7.1985294117647065,0,30,0.0,0.0,65.0,0.0,1.0,70.0,0.0,0.0,0.0,50.0,19.0,27.0,20.0,0.0,60.0,0.0,120.0,0.0,0.0,80.0,32.0,80.0,45.0,8,14,1
255,20,1,2,5.179245283018868,2,50,0.0,50.0,5.0,10.0,1.0,7.0,0.0,0.0,0.0,20.0,21.0,0.0,40.0,80.0,0.0,0.0,0.0,0.0,0.0,65.0,64.0,100.0,67.0,9,15,1
256,22,1,3,4.096256684491978,0,10,15.0,10.0,5.0,0.0,2.0,0.0,10.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,16.0,9.0,8,13,1
257,21,1,1,8.558441558441558,0,85,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,50.0,0.0,90.0,0.0,0.0,60.0,0.0,0.0,65.0,70.0,64.0,54.0,10,15,1
258,22,1,2,9.034383954154727,0,0,0.0,0.0,50.0,0.0,2.0,0.0,0.0,0.0,24.0,40.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,22.0,27.0,27.0,7,14,1
259,22,1,3,4.085561497326204,2,20,0.0,0.0,45.0,0.0,0.0,20.0,25.0,0.0,0.0,0.0,9.0,35.0,25.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,43.0,11.0,31.0,10,14,1
260,23,1,2,3.496969696969697,1,85,40.0,0.0,15.0,5.0,50.0,20.0,0.0,0.0,0.0,0.0,5.0,0.0,30.0,0.0,0.0,-42.0,0.0,0.0,0.0,70.0,48.0,59.0,40.0,9,8,1
261,27,0,3,4.727272727272728,1,30,40.0,0.0,10.0,20.0,2.0,0.0,0.0,0.0,0.0,30.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,32.0,27.0,8,12,1
262,28,1,3,3.2848484848484847,1,22,0.0,0.0,5.0,15.0,2.0,42.0,30.0,0.0,17.0,10.0,17.0,20.0,10.0,100.0,60.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,13.0,8,7,1
263,21,0,3,4.267379679144385,2,30,0.0,0.0,10.0,50.0,5.0,35.0,20.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,32.0,48.0,26.0,8,7,1
264,19,1,3,3.6424242424242426,2,75,0.0,0.0,5.0,10.0,3.0,20.0,10.0,0.0,4.0,50.0,0.0,0.0,10.0,100.0,0.0,0.0,100.0,0.0,0.0,60.0,0.0,16.0,26.0,8,18,1
265,22,1,2,7.040441176470589,2,10,0.0,57.0,5.0,50.0,0.0,70.0,15.0,0.0,0.0,40.0,0.0,0.0,10.0,100.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,8,14,1
266,30,1,1,8.142857142857142,0,70,0.0,0.0,0.0,20.0,5.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,55.0,22.0,27.0,31.0,7,11,1
267,22,1,2,7.084558823529411,2,5,0.0,0.0,65.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,5.0,0.0,40.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,38.0,43.0,40.0,9,13,1
268,23,1,1,6.058333333333334,0,100,0.0,0.0,50.0,0.0,5.0,100.0,0.0,0.0,0.0,60.0,0.0,17.0,0.0,70.0,100.0,0.0,10.0,80.0,0.0,60.0,64.0,65.0,31.0,8,20,0
269,28,1,1,7.275735294117648,0,0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,20.0,5.0,27.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,32.0,59.0,40.0,8,10,1
270,23,0,1,8.558441558441558,0,10,0.0,0.0,0.0,30.0,10.0,35.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,27.0,6,10,1
271,26,1,3,4.026737967914438,1,10,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,15.0,32.0,48.0,36.0,12,7,1
272,20,0,2,5.415094339622642,2,45,0.0,0.0,25.0,5.0,0.0,0.0,10.0,0.0,0.0,37.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,27.0,22.0,7,7,1
273,22,1,1,7.7536764705882355,0,50,0.0,0.0,30.0,20.0,0.0,50.0,30.0,0.0,10.0,17.0,25.0,0.0,0.0,100.0,60.0,0.0,0.0,0.0,0.0,55.0,16.0,27.0,27.0,8,11,1
274,24,1,1,5.004716981132075,0,30,0.0,0.0,5.0,50.0,2.0,20.0,40.0,0.0,18.0,50.0,31.0,35.0,0.0,0.0,73.0,0.0,120.0,0.0,0.0,75.0,75.0,75.0,40.0,9,14,1
275,31,1,3,5.0094339622641515,0,5,0.0,0.0,15.0,0.0,1.0,0.0,0.0,10.0,18.0,0.0,33.0,27.0,40.0,0.0,60.0,0.0,10.0,0.0,0.0,0.0,0.0,33.0,36.0,8,7,1
276,19,0,3,4.224598930481283,0,10,0.0,0.0,45.0,0.0,1.0,20.0,0.0,0.0,31.0,40.0,25.0,35.0,40.0,0.0,0.0,0.0,0.0,0.0,75.0,70.0,59.0,75.0,35.0,7,18,1
277,26,1,2,5.226415094339623,1,0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,27.0,8,9,1
278,23,1,3,4.336898395721925,2,10,0.0,0.0,40.0,20.0,5.0,35.0,40.0,0.0,23.0,55.0,33.0,0.0,35.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,22.0,59.0,45.0,6,10,1
279,24,1,3,4.160427807486632,0,10,0.0,0.0,10.0,80.0,10.0,0.0,30.0,0.0,24.0,40.0,21.0,35.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,80.0,54.0,36.0,7,11,1
280,20,0,2,8.724025974025974,2,0,0.0,0.0,40.0,10.0,10.0,0.0,0.0,0.0,3.0,20.0,21.0,10.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,17.0,18.0,8,12,1
281,23,1,1,8.53896103896104,0,70,0.0,80.0,80.0,60.0,1.0,85.0,0.0,100.0,29.0,95.0,42.0,35.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,80.0,72.0,7,15,1
282,19,0,3,4.336898395721925,1,12,0.0,17.0,15.0,10.0,3.0,20.0,0.0,0.0,17.0,45.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,22.0,8,9,1
283,23,1,2,4.267379679144385,0,5,20.0,0.0,0.0,15.0,2.0,0.0,-42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,22.0,7,10,1
284,26,1,3,6.75,1,30,0.0,0.0,10.0,10.0,76.0,0.0,60.0,1.0,24.0,70.0,91.0,35.0,40.0,80.0,100.0,0.0,120.0,80.0,0.0,80.0,54.0,65.0,36.0,8,10,1
285,19,0,3,4.7219251336898385,2,10,0.0,10.0,25.0,0.0,20.0,60.0,40.0,0.0,7.0,40.0,29.0,20.0,40.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,18.0,11,16,0
286,20,0,1,2.9586206896551723,1,5,0.0,0.0,0.0,10.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,60.0,0.0,0.0,100.0,6.0,38.0,40.0,10,14,0
287,23,1,3,4.160427807486632,2,30,0.0,0.0,27.0,60.0,15.0,20.0,30.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,16.0,27.0,27.0,8,12,1
288,21,1,3,6.2666666666666675,2,92,70.0,65.0,57.0,10.0,35.0,100.0,10.0,0.0,10.0,40.0,21.0,35.0,20.0,100.0,0.0,0.0,10.0,0.0,0.0,80.0,59.0,75.0,40.0,10,17,1
289,20,1,3,7.319852941176472,2,20,0.0,35.0,35.0,0.0,1.0,70.0,25.0,0.0,29.0,40.0,0.0,35.0,35.0,0.0,66.0,0.0,120.0,0.0,0.0,75.0,32.0,44.0,36.0,7,13,1
290,30,1,1,11.435267857142858,0,0,0.0,50.0,10.0,10.0,50.0,100.0,10.0,35.0,34.0,55.0,42.0,35.0,25.0,0.0,0.0,0.0,120.0,0.0,0.0,90.0,64.0,59.0,45.0,9,11,1
291,26,1,2,3.381818181818182,1,52,20.0,35.0,7.0,10.0,15.0,0.0,25.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,60.0,38.0,59.0,36.0,8,10,1
292,19,1,3,9.200573065902578,2,10,0.0,80.0,100.0,67.0,20.0,100.0,20.0,40.0,34.0,100.0,21.0,35.0,40.0,0.0,100.0,100.0,100.0,0.0,0.0,75.0,64.0,80.0,76.0,6,17,1
293,20,0,2,4.973262032085562,0,15,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,70.0,43.0,0.0,35.0,8,13,1
294,26,1,1,5.216981132075472,1,72,0.0,0.0,10.0,60.0,17.0,0.0,10.0,40.0,0.0,50.0,0.0,35.0,50.0,0.0,0.0,0.0,120.0,0.0,0.0,100.0,80.0,49.0,58.0,7,12,0
295,21,1,3,4.074866310160428,0,2,0.0,15.0,25.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,23.0,18.0,9,11,1
296,20,1,2,9.002865329512893,0,0,0.0,0.0,30.0,30.0,1.0,100.0,10.0,0.0,15.0,40.0,33.0,0.0,40.0,0.0,100.0,0.0,120.0,0.0,0.0,0.0,22.0,44.0,45.0,8,12,1
297,27,1,2,3.9696969696969697,0,30,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,50.0,33.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,64.0,80.0,40.0,8,12,1
298,40,1,4,6.125,1,0,27.0,0.0,10.0,0.0,1.0,20.0,40.0,5.0,0.0,40.0,5.0,20.0,20.0,100.0,0.0,100.0,120.0,0.0,0.0,0.0,48.0,80.0,45.0,9,15,1
299,24,1,3,5.811320754716982,0,10,0.0,50.0,5.0,80.0,2.0,100.0,40.0,0.0,15.0,40.0,21.0,0.0,30.0,0.0,0.0,100.0,120.0,0.0,0.0,0.0,0.0,65.0,45.0,9,15,0
300,21,0,3,5.29245283018868,2,0,0.0,0.0,5.0,10.0,2.0,0.0,0.0,0.0,0.0,20.0,33.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,43.0,22.0,7,7,1
301,33,1,3,4.112299465240642,1,0,0.0,0.0,22.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,11.0,0.0,13.0,7,10,1
302,21,1,2,4.0374331550802145,2,0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,18.0,7,11,1
303,20,1,1,9.406876790830944,0,30,0.0,0.0,72.0,5.0,1.0,0.0,60.0,0.0,24.0,50.0,5.0,35.0,40.0,100.0,100.0,0.0,5.0,0.0,75.0,45.0,33.0,32.0,36.0,7,10,1
304,36,1,3,8.334415584415584,1,10,0.0,80.0,100.0,100.0,20.0,20.0,30.0,1.0,24.0,20.0,21.0,0.0,40.0,0.0,100.0,0.0,120.0,80.0,110.0,100.0,64.0,95.0,58.0,12,15,1
305,22,1,3,4.101604278074866,1,10,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,18.0,8,10,1
306,22,1,1,7.389705882352941,0,20,0.0,0.0,25.0,10.0,1.0,35.0,0.0,0.0,19.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,100.0,80.0,0.0,35.0,0.0,32.0,13.0,7,10,1
307,18,1,3,4.021390374331551,0,30,0.0,35.0,5.0,20.0,7.0,20.0,30.0,0.0,0.0,0.0,5.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,32.0,27.0,26.0,7,11,1
308,22,1,1,3.533333333333333,0,0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,0.0,6.0,0.0,27.0,0.0,20.0,100.0,0.0,0.0,0.0,100.0,0.0,70.0,43.0,28.0,27.0,16,10,0
309,23,1,2,8.2012987012987,1,45,0.0,20.0,20.0,10.0,12.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,16.0,48.0,27.0,7,10,1
310,19,0,3,3.466666666666667,2,0,0.0,10.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,20.0,23.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,45.0,6,11,1
311,31,0,3,4.090909090909091,0,20,0.0,0.0,30.0,0.0,10.0,70.0,0.0,0.0,15.0,40.0,5.0,0.0,10.0,0.0,60.0,0.0,5.0,0.0,0.0,0.0,43.0,27.0,31.0,8,10,1
312,22,1,4,4.096256684491978,0,10,0.0,0.0,27.0,40.0,0.0,70.0,30.0,0.0,0.0,20.0,25.0,0.0,35.0,0.0,60.0,0.0,0.0,0.0,0.0,60.0,32.0,33.0,40.0,8,11,1
313,30,1,3,5.811320754716982,1,5,0.0,30.0,50.0,10.0,10.0,85.0,10.0,10.0,29.0,20.0,42.0,0.0,20.0,0.0,0.0,0.0,120.0,0.0,0.0,70.0,32.0,38.0,27.0,9,10,1
314,23,0,3,4.759358288770054,2,10,0.0,35.0,10.0,60.0,10.0,100.0,0.0,0.0,0.0,55.0,0.0,35.0,30.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,17.0,43.0,36.0,8,7,1
315,35,1,3,7.915441176470589,1,0,0.0,0.0,0.0,70.0,0.0,70.0,20.0,0.0,15.0,20.0,5.0,35.0,30.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,54.0,48.0,40.0,7,12,0
316,26,1,3,4.18716577540107,1,5,0.0,0.0,10.0,5.0,5.0,0.0,0.0,0.0,17.0,10.0,5.0,0.0,45.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,22.0,48.0,26.0,8,7,1
317,22,1,2,5.504716981132076,2,20,10.0,0.0,30.0,0.0,5.0,0.0,10.0,0.0,19.0,50.0,9.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,43.0,59.0,36.0,8,13,1
318,21,1,2,7.400735294117648,0,15,0.0,0.0,5.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,16.0,32.0,27.0,8,12,1
319,34,1,3,4.090909090909091,1,20,0.0,0.0,25.0,40.0,1.0,50.0,20.0,0.0,6.0,20.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,31.0,7,11,1
320,23,0,3,4.1336898395721935,2,0,10.0,-42.0,20.0,0.0,0.0,20.0,15.0,0.0,20.0,60.0,11.0,0.0,30.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,6,6,1
321,22,1,3,2.296551724137931,1,5,0.0,0.0,30.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,48.0,48.0,40.0,14,12,0
322,23,1,1,12.114173228346456,0,50,0.0,0.0,65.0,80.0,70.0,0.0,10.0,0.0,36.0,50.0,50.0,50.0,10.0,100.0,100.0,96.0,120.0,0.0,0.0,100.0,80.0,80.0,67.0,7,10,1
323,20,1,3,4.1283422459893035,2,5,0.0,0.0,5.0,60.0,2.0,100.0,0.0,0.0,0.0,40.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,43.0,18.0,9,12,1
324,31,1,2,2.4,1,10,0.0,42.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,11.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,49.0,59.0,45.0,8,11,1
325,28,1,3,4.8449197860962565,1,5,0.0,0.0,10.0,20.0,0.0,0.0,10.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,22.0,9,12,1
326,20,1,1,10.292929292929292,0,5,0.0,80.0,72.0,5.0,5.0,0.0,10.0,0.0,0.0,40.0,25.0,35.0,5.0,25.0,0.0,0.0,120.0,0.0,0.0,100.0,43.0,80.0,67.0,8,13,1
327,25,1,1,7.330882352941178,0,92,0.0,0.0,57.0,5.0,70.0,70.0,40.0,0.0,0.0,5.0,33.0,27.0,50.0,0.0,40.0,0.0,0.0,0.0,0.0,60.0,43.0,64.0,40.0,8,14,1
328,23,1,3,4.326203208556151,2,10,0.0,-42.0,0.0,0.0,55.0,20.0,0.0,0.0,39.0,100.0,21.0,-42.0,0.0,0.0,0.0,0.0,120.0,100.0,0.0,65.0,75.0,100.0,57.0,8,13,1
329,19,1,3,7.617647058823528,2,0,0.0,10.0,10.0,85.0,1.0,70.0,0.0,0.0,28.0,50.0,23.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,70.0,40.0,9,14,1
330,19,1,3,4.181818181818182,2,20,70.0,0.0,45.0,5.0,10.0,70.0,25.0,0.0,13.0,45.0,33.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,32.0,40.0,15,11,1
331,25,0,3,5.4905660377358485,1,0,10.0,0.0,22.0,5.0,7.0,20.0,15.0,0.0,9.0,35.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,13.0,9,11,1
332,24,1,1,7.106617647058822,0,100,0.0,0.0,0.0,65.0,0.0,20.0,35.0,40.0,0.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,48.0,49.0,31.0,7,12,1
333,22,1,3,4.026737967914438,0,5,0.0,80.0,40.0,60.0,2.0,20.0,20.0,0.0,3.0,20.0,5.0,20.0,37.0,0.0,0.0,0.0,5.0,0.0,0.0,70.0,22.0,80.0,36.0,8,12,1
334,24,1,3,4.695187165775401,0,10,0.0,65.0,80.0,5.0,10.0,0.0,30.0,0.0,23.0,20.0,5.0,35.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,48.0,49.0,40.0,8,10,1
335,20,1,2,8.506493506493506,0,50,10.0,0.0,10.0,50.0,0.0,0.0,0.0,0.0,12.0,60.0,23.0,0.0,35.0,8.0,100.0,0.0,110.0,0.0,0.0,0.0,28.0,75.0,58.0,7,11,1
336,28,1,1,8.344155844155845,0,85,30.0,30.0,10.0,30.0,2.0,20.0,0.0,0.0,0.0,40.0,29.0,0.0,10.0,0.0,0.0,0.0,120.0,0.0,0.0,55.0,32.0,48.0,40.0,8,6,1
337,20,1,3,6.45,2,5,0.0,0.0,15.0,5.0,5.0,100.0,30.0,0.0,20.0,100.0,21.0,-42.0,50.0,5.0,60.0,0.0,0.0,0.0,0.0,80.0,80.0,100.0,72.0,8,7,0
338,24,0,2,4.176470588235294,0,30,0.0,0.0,25.0,0.0,15.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,18.0,8,10,0
339,22,1,2,4.053475935828877,1,5,0.0,80.0,10.0,10.0,0.0,0.0,0.0,0.0,24.0,50.0,29.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,70.0,28.0,27.0,26.0,8,12,1
340,25,0,2,0.5132743362831859,1,0,0.0,25.0,10.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,7,6,1
341,24,1,1,3.951515151515152,1,5,0.0,65.0,65.0,50.0,1.0,20.0,0.0,0.0,35.0,50.0,21.0,0.0,30.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,16.0,38.0,36.0,7,6,1
342,22,1,2,3.751515151515152,1,30,0.0,35.0,35.0,10.0,3.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,48.0,38.0,27.0,8,7,1
343,27,0,3,4.235294117647058,1,30,0.0,0.0,15.0,10.0,5.0,20.0,25.0,0.0,0.0,40.0,5.0,20.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,55.0,32.0,48.0,31.0,9,10,1
344,26,1,1,8.37987012987013,0,30,0.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,9.0,30.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,75.0,27.0,48.0,27.0,6,10,1
345,19,1,3,4.3208556149732615,2,30,0.0,0.0,0.0,10.0,1.0,0.0,10.0,0.0,0.0,60.0,33.0,35.0,45.0,0.0,100.0,0.0,10.0,0.0,0.0,0.0,22.0,80.0,45.0,7,14,1
346,28,1,2,5.377358490566038,0,0,0.0,10.0,10.0,0.0,1.0,0.0,10.0,0.0,0.0,40.0,9.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,44.0,0.0,40.0,8,15,1
347,30,0,3,4.224598930481283,1,0,0.0,5.0,15.0,20.0,1.0,27.0,30.0,0.0,0.0,50.0,21.0,0.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,16.0,43.0,31.0,8,11,1
348,21,0,1,7.400735294117648,0,30,0.0,0.0,10.0,0.0,32.0,20.0,0.0,0.0,18.0,45.0,5.0,0.0,0.0,90.0,0.0,0.0,10.0,0.0,0.0,100.0,64.0,70.0,31.0,8,11,1
349,20,0,1,8.13961038961039,0,20,45.0,0.0,5.0,5.0,0.0,0.0,15.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,59.0,59.0,45.0,7,17,1
